sentence,label
Attention driver saab: Industrial Transformers (Substation Units) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Direct highway to city tech park, completely bypass local markets se jana hai.",ROUTE_RESTRICTION
Unloading target Early morning before 04:00 AM hai.,DEADLINE_SET
"Shock-sensitive cargo, high-security padlock, fragile instructions follow karo aur Transit Cover Insurance Copy & Custom Invoice record active ready rakho.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: No highways during peak hours, outer bypass only.",ROUTE_RESTRICTION
Strict unloading timing: Within 3 days (Long haul).,VEHICLE_REQUIREMENT
"Setup Class 3 Flammable Liquid, zero ignition source zone checks, and checkpost processing ke liye Dairy Processing Plant Token & Quality Clearance Certificate verified verified hona chahiye.",DEADLINE_SET
Consignment category: Heavy Electricals (Power Grid Panels).,COMPLIANCE_NOTE
"Wide national highways only, no narrow toll lanes track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 36 hours transit window.,DEADLINE_SET
"Take care of Chilled container (Maintain 14°C to 18°C), zero moisture drop.",DEADLINE_SET
Keep MSDS (Material Safety Data Sheet) attached to the bill handy on dashboard.,COMPLIANCE_NOTE
Consignment category: Agricultural Fertilizer (Liquid Organic NPK Canisters).,COMPLIANCE_NOTE
"Avoid newly laid asphalt patches, follow stable industrial bypass track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before afternoon 12:30 PM.,DEADLINE_SET
"Take care of Highly Flammable risk, double fire-retardant tarpaulin used.",DEADLINE_SET
"Keep TREM Card (Transport Emergency Card) required, valid PUC on board handy on dashboard.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Shortest market connection lane, bypass checkpoint lines.",ROUTE_RESTRICTION
Strict unloading timing: Within 4 hours express timeline.,DEADLINE_SET
"Setup Scratch-prone, secure individual padding inside container checks, and checkpost processing ke liye Octroi Exempt Form (Govt hospital delivery), Delivery Challan signed verified hona chahiye.",COMPLIANCE_NOTE
Attention driver saab: Frozen Food (Ready-to-Eat Meals) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Avoid central flyovers, follow hazardous logistics ring se jana hai.",ROUTE_RESTRICTION
Unloading target Morning slot (09:00 AM - 11:30 AM) hai.,DEADLINE_SET
"Highly Fragile, Air-suspension vehicle tracking required instructions follow karo aur MSDS (Material Safety Data Sheet) attached to the bill ready rakho.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye High-security logistics route, avoid dark zones/isolated halts ka use karein aur Afternoon slot (01:30 PM - 04:30 PM) tak har haal me pahuchein.",DEADLINE_SET
"Fragile glassware protocol, strict vertical alignment tracking ka khyal rakhna, Dairy Processing Plant Token & Quality Clearance Certificate verified sath hona chahiye.",HANDLING_INSTRUCTION
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Standard distributor route, local city limits ka use karein aur Before 08:30 AM early slot tak har haal me pahuchein.",DEADLINE_SET
"Refrigerated (Maintain stable -20°C to -15°C) ka khyal rakhna, Export Shipping Bill & Temperature Log Sheet required at port terminal sath hona chahiye.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Luxury Cars (Showroom Delivery).,DEADLINE_SET
"Route map setting: Standard distributor route, local city limits.",ROUTE_RESTRICTION
Strict unloading timing: Within 2 hours express emergency routing schedule.,DEADLINE_SET
"Setup Heavy weight balanced vertical blocks, lock steel clamp array checks, and checkpost processing ke liye Transit Cover Insurance Copy & Custom Invoice record active verified hona chahiye.",COMPLIANCE_NOTE
"Suno driver saab, Poultry Feed Bags ka load hamesha critical hota hai.",DEADLINE_SET
"Shortest state highway links, skip city commercial bottlenecks corridor hi lena and secure velocity maintain karke Within 2 hours express emergency routing schedule tak report karo.",DEADLINE_SET
"Product is Deep Freeze (-18°C), Fragile packaging, aur border par Weight Bridge Slip (Kanta Parchi) mandatory at entry dikhana hoga.",HANDLING_INSTRUCTION
Consignment category: Industrial Chemical (Caustic Soda).,COMPLIANCE_NOTE
"Bypass city local bottlenecks, stick to industrial ring track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Strictly before 11:00 AM launch event.,DEADLINE_SET
"Take care of Standard palletized distribution, avoid stacking near wet cargo.",DEADLINE_SET
Keep APMC state mandi transit token sheet approval logs verified handy on dashboard.,DEADLINE_SET
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: No highways during peak hours, outer bypass only.",ROUTE_RESTRICTION
Strict unloading timing: By afternoon 03:00 PM.,DEADLINE_SET
"Setup HAZMAT Non-Flammable Gas Class 2, high pressure locks verification checks, and checkpost processing ke liye OTP verification authorization validation activated on terminal map verified hona chahiye.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Route path: Avoid waterlogging-prone low underpasses completely.,ROUTE_RESTRICTION
Deadlines: Strictly before 09:00 AM.,DEADLINE_SET
"Over-Dimensional Cargo (ODC), Escort vehicle required protocol lagao aur factory checkpost pe Excise Challan & Triplicate Invoice Copy checked post loading clear karwana.",COMPLIANCE_NOTE
"Bhai, Poultry Feed Bags ka critical consignment hai.",COMPLIANCE_NOTE
"Route me NH-62 ODC corridor, strictly avoid sharp hairpin bends follow karna aur By morning 09:00 AM tak deliver kar dena.",DEADLINE_SET
"Highly Flammable risk, double fire-retardant tarpaulin used maintain rakhna, checkpost pe Bulk Delivery Manifest & Store Inward Voucher verified check hoga.",DEADLINE_SET
Consignment category: Construction Material (Quartzite Blocks).,COMPLIANCE_NOTE
"No highways during peak hours, outer bypass only track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before afternoon 01:00 PM.,DEADLINE_SET
Take care of Over-Dimensional Heavy Cargo anchor tie framework matrix balancing.,DEADLINE_SET
"Keep Bulk delivery list cross-verified, e-Way Bill copy on dashboard handy on dashboard.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: High-security logistics route, avoid dark zones/isolated halts.",ROUTE_RESTRICTION
Strict unloading timing: Before 01:00 PM afternoon.,DEADLINE_SET
"Setup No sharp tools for loading, keep base dry checks, and checkpost processing ke liye NHAI heavy cargo dimension clearance permit active in fleet system verified hona chahiye.",HANDLING_INSTRUCTION
Attention driver saab: Luxury Cars (Showroom Delivery) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Shortest market connection lane, bypass checkpoint lines se jana hai.",ROUTE_RESTRICTION
Unloading target Within 3 hours express delivery window hai.,DEADLINE_SET
"Fragile glassware protocol, strict vertical alignment tracking instructions follow karo aur E-way Bill cross-verification active matching inventory code ready rakho.",COMPLIANCE_NOTE
Consignment category: Frozen Food (Frozen Meat Patties).,HANDLING_INSTRUCTION
"Avoid city flyovers, follow heavy transport corridor track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Early morning before 04:00 AM.,DEADLINE_SET
"Take care of Corrosive substance, personal protective equipment for crew mandatory.",DEADLINE_SET
"Keep NHAI Special Over-weight Permission, Form 9 active in portal handy on dashboard.",HANDLING_INSTRUCTION
"Suno driver saab, Luxury Cars (Showroom Delivery) ka load hamesha critical hota hai.",DEADLINE_SET
"Smooth surfaces only, strictly avoid under-construction bypass roads corridor hi lena and secure velocity maintain karke Afternoon slot (02:00 PM - 05:00 PM) tak report karo.",DEADLINE_SET
"Product is Chilled container (Maintain 14°C to 18°C), zero moisture drop, aur border par NHAI heavy cargo dimension clearance permit active in fleet system dikhana hoga.",COMPLIANCE_NOTE
Consignment category: Industrial Chemical (Caustic Soda).,COMPLIANCE_NOTE
"Direct express route, no unauthorized stops track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 2 hours max (Urgent replenishment).,DEADLINE_SET
"Take care of Ventilated container, stack max 4 crates high.",DEADLINE_SET
"Keep TREM Card (Transport Emergency Card) required, valid PUC on board handy on dashboard.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Direct highway line, bypass chaotic weekend markets.",ROUTE_RESTRICTION
Deadlines: Strictly before 07:30 AM.,DEADLINE_SET
"Live animal priority tracking, specialized airflow ventilation matrix protocol lagao aur factory checkpost pe MSDS (Material Safety Data Sheet) attached to the bill clear karwana.",COMPLIANCE_NOTE
"Dekho bhai, Automotive Parts (Drive Shafts) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Follow authorized axel weight commercial transport bypass matrix safe rahega.",ROUTE_RESTRICTION
Subah Before 08:30 AM early slot se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Chemical handling, protective masks for loaders mandatory hai, and custom pe Breakage Policy Document & Delivery Challan signed by dispatcher dikhana padega.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
Route map setting: Stick to designated dangerous goods transit pathways.,ROUTE_RESTRICTION
Strict unloading timing: Within 48 hours long-haul transit parameters.,DEADLINE_SET
"Setup Heavy weight balanced vertical blocks, lock steel clamp array checks, and checkpost processing ke liye Active digital e-Way Bill tracking map enabled on dispatcher console verified hona chahiye.",COMPLIANCE_NOTE
Consignment category: FMCG Goods (Soap & Detergents Bulk).,COMPLIANCE_NOTE
"Monitored container track route, direct arterial expressway link track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before midnight tonight.,DEADLINE_SET
"Take care of Scratch-proofing blanket layers, corner edge bumpers installed.",DEADLINE_SET
Keep Temperature Log Sheet mandatory for unloading clearance handy on dashboard.,HANDLING_INSTRUCTION
"Bhai, Construction Steel (TMT Bars) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me No low-clearance bridges, follow approved ODC route map follow karna aur Within 6 hours window tak deliver kar dena.",DEADLINE_SET
"Moisture-sensitive, individual vacuum packing protection maintain rakhna, checkpost pe e-Way bill validation expires in 6 hours, immediate re-verification needed check hoga.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Direct highway line, bypass chaotic weekend markets ka use karein aur By morning 08:00 AM tak har haal me pahuchein.",DEADLINE_SET
"Moisture-sensitive, individual vacuum packing protection ka khyal rakhna, MSDS sheet attached with physical dispatch checklist data sath hona chahiye.",COMPLIANCE_NOTE
"Suno driver saab, FMCG (Edible Oil Pouches) ka load hamesha critical hota hai.",DEADLINE_SET
"No highways during peak hours, outer bypass only corridor hi lena and secure velocity maintain karke Morning slot (09:30 AM - 12:00 PM) tak report karo.",DEADLINE_SET
"Product is Scratch-proofing blanket layers, corner edge bumpers installed, aur border par Subsidy claim challan copy, Government allocation order form verified dikhana hoga.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Maal hai Frozen Food (Frozen Fish Fillets).,HANDLING_INSTRUCTION
"Location ke liye Direct highway to city tech park, completely bypass local markets ka use karein aur Within 2 hours max (Urgent replenishment) tak har haal me pahuchein.",DEADLINE_SET
"Refrigerated (Maintain stable -20°C to -15°C) ka khyal rakhna, Loading challan and toll receipts for reimbursement verification sath hona chahiye.",HANDLING_INSTRUCTION
"Suno driver saab, Pharmaceuticals (Insulin Pens) ka load hamesha critical hota hai.",DEADLINE_SET
Dedicated emergency clearance route protocols corridor hi lena and secure velocity maintain karke Before 08:30 AM early slot tak report karo.,DEADLINE_SET
"Product is Shock-sensitive, air-suspension trailer routing, aur border par MSDS (Material Safety Data Sheet) attached to the bill dikhana hoga.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Wide national highways only, no narrow toll lanes.",ROUTE_RESTRICTION
Strict unloading timing: Within 6 hours window.,DEADLINE_SET
"Setup Heavy weight balanced vertical blocks, lock steel clamp array checks, and checkpost processing ke liye E-way Bill cross-verification active matching inventory code verified hona chahiye.",COMPLIANCE_NOTE
Consignment category: Agricultural Fertilizer (Liquid Organic NPK Canisters).,COMPLIANCE_NOTE
"No highways during peak hours, outer bypass only track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Morning 10:00 AM sharp.,DEADLINE_SET
"Take care of Spill protection sealing framework check, stack limit vertical caps.",DEADLINE_SET
Keep Retail Invoice & Signed Delivery Acknowledgement Form required handy on dashboard.,HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: E-Commerce Electronics (Smartphones).,DRIVER_ALERT
"Route path: Direct highway line, bypass chaotic weekend markets.",ROUTE_RESTRICTION
Deadlines: Strictly before 07:30 AM.,DEADLINE_SET
"No sharp tools for loading, keep base dry protocol lagao aur factory checkpost pe Export Shipping Bill & Temperature Log Sheet required at port terminal clear karwana.",HANDLING_INSTRUCTION
"Dekho bhai, Heavy Electricals (Power Grid Panels) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Avoid waterlogging-prone low underpasses completely safe rahega.",ROUTE_RESTRICTION
Subah Within 36 hours transit window se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Highly Fragile medical diagnostic components, strict vibration sensor logs hai, and custom pe Pollution Under Control (PUC) & Emergency Response Plan copy present dikhana padega.",HANDLING_INSTRUCTION
"Dekho bhai, Medical Gas Cylinders (Oxygen) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Direct highway line, bypass chaotic weekend markets safe rahega.",ROUTE_RESTRICTION
Subah Afternoon slot (02:00 PM - 05:00 PM) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Highly Fragile, Air-suspension vehicle tracking required hai, and custom pe Breakage liability clause signed, e-Way Bill attached with documents dikhana padega.",COMPLIANCE_NOTE
Consignment category: Live Poultry (Day-Old Hatchlings).,COMPLIANCE_NOTE
"Shortest state highway links, skip city commercial bottlenecks track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By afternoon 03:00 PM.,DEADLINE_SET
"Take care of Standard palletized distribution, avoid stacking near wet cargo.",DEADLINE_SET
Keep Temperature Log Audit Sheet attached with dispatch tracking file handy on dashboard.,HANDLING_INSTRUCTION
Attention driver saab: Industrial Transformers (Substation Units) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Shortest market linkage highway, bypass state checkpoint traffic lines se jana hai.",ROUTE_RESTRICTION
Unloading target Within 24 hours transit window hai.,DEADLINE_SET
"Fragile, Glassware protocol, side foam padding required instructions follow karo aur Agricultural Produce Marketing Committee (APMC) tax slip verified ready rakho.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Route path: Avoid waterlogging-prone low underpasses completely.,ROUTE_RESTRICTION
Deadlines: Afternoon slot (01:30 PM - 04:30 PM).,DEADLINE_SET
"Highly Flammable risk, double fire-retardant tarpaulin used protocol lagao aur factory checkpost pe Pollution Under Control (PUC) & Emergency Response Plan copy present clear karwana.",DEADLINE_SET
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Direct express route, no unauthorized stops.",ROUTE_RESTRICTION
Strict unloading timing: By afternoon 03:00 PM.,DEADLINE_SET
"Setup Overhanging load, red flag and night reflector marking required checks, and checkpost processing ke liye Pollution Under Control (PUC) & Emergency Response Plan copy present verified hona chahiye.",COMPLIANCE_NOTE
"Dekho bhai, Medical Equipment (MRI Machine Parts) loaded hai gaadi me.",DEADLINE_SET
"Ring road mat lena, NH-62 ODC corridor, strictly avoid sharp hairpin bends safe rahega.",ROUTE_RESTRICTION
Subah Within 8 hours maximum delivery target se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Standard palletized distribution, avoid stacking near wet cargo hai, and custom pe Bulk delivery list cross-verified, e-Way Bill copy on dashboard dikhana padega.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Avoid central flyovers, follow hazardous logistics ring ka use karein aur Morning 10:00 AM sharp tak har haal me pahuchein.",DEADLINE_SET
"Over-Dimensional Cargo (ODC), Escort vehicle required ka khyal rakhna, E-way Bill cross-verification active matching inventory code sath hona chahiye.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye No highways during peak hours, outer bypass only ka use karein aur Strictly before 07:30 AM tak har haal me pahuchein.",DEADLINE_SET
"Enclosed car carrier, hydraulic lift usage, zero scratches protocol ka khyal rakhna, Medical Supply Emergency Priority Authorization Document Pass verified sath hona chahiye.",COMPLIANCE_NOTE
Attention driver saab: Pharmaceuticals (Cardiac Stents Bulk) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Avoid city flyovers, follow heavy transport corridor se jana hai.",ROUTE_RESTRICTION
Unloading target Within 6 hours window hai.,DEADLINE_SET
"Deep Freeze (-20°C), continuous temperature data logging instructions follow karo aur Material Gate Pass and Triplicate Unloading Voucher ready ready rakho.",HANDLING_INSTRUCTION
"Suno driver saab, E-Commerce (Laptops & Tablets) ka load hamesha critical hota hai.",DEADLINE_SET
"NH-48 strictly, avoid interior state highways due to checkpost delays corridor hi lena and secure velocity maintain karke Strictly before 09:00 AM tak report karo.",DEADLINE_SET
"Product is Over-Dimensional Heavy Cargo anchor tie framework matrix balancing, aur border par Subsidy claim challan copy, Government allocation order form verified dikhana hoga.",COMPLIANCE_NOTE
Consignment category: Medical Equipment (MRI Machine Parts).,DEADLINE_SET
"Direct highway line, bypass chaotic weekend markets track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 8 hours maximum delivery target.,DEADLINE_SET
"Take care of High volume, lightweight boxes, clean/dry container interior.",DEADLINE_SET
Keep Agricultural Produce Marketing Committee (APMC) tax slip verified handy on dashboard.,DEADLINE_SET
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Direct arterial corridors, smooth driving pattern tracking maps ka use karein aur Night delivery only (11:00 PM - 04:00 AM) tak har haal me pahuchein.",DEADLINE_SET
"Overhanging load, red flag and night reflector marking required ka khyal rakhna, Electricity Grid Distribution Authority Order Copy and Form 9 verified sath hona chahiye.",COMPLIANCE_NOTE
"Bhai, Industrial Chemical (Nitric Acid Tanker) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Direct express route, no unauthorized stops follow karna aur Early morning before 05:00 AM tak deliver kar dena.",DEADLINE_SET
"Shock-sensitive, air-suspension trailer routing maintain rakhna, checkpost pe OTP Verification on Delivery, e-Way Bill status must be Active check hoga.",COMPLIANCE_NOTE
"Bhai, Agricultural Seeds Bulk ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Smooth asphalt highway only, skip rough diversion bypass follow karna aur Within 2 hours express emergency routing schedule tak deliver kar dena.",DEADLINE_SET
"High Value, Tamper-evident digital seals, fragile handling maintain rakhna, checkpost pe Agricultural Produce Marketing Committee (APMC) tax slip verified check hoga.",DEADLINE_SET
Consignment category: Pharmaceuticals (Life-Saving Vaccines).,COMPLIANCE_NOTE
"Shortest state highway links, skip city commercial bottlenecks track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before afternoon 01:00 PM.,DEADLINE_SET
"Take care of Chilled container (Maintain 14°C to 18°C), zero moisture drop.",DEADLINE_SET
"Keep Special ODC Permission from NHAI, Form 9 active in system handy on dashboard.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Bypass city local bottlenecks, stick to industrial ring.",ROUTE_RESTRICTION
Deadlines: By evening 04:30 PM.,DEADLINE_SET
"Spill protection sealing framework check, stack limit vertical caps protocol lagao aur factory checkpost pe Temperature Log Audit Sheet attached with dispatch tracking file clear karwana.",DEADLINE_SET
Attention driver saab: Agricultural Fertilizer (Granular Urea Packs) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Direct expressway routing, avoid long daylight congestion points se jana hai.",ROUTE_RESTRICTION
Unloading target By evening 06:30 PM hai.,DEADLINE_SET
"Fragile, Glassware protocol, side foam padding required instructions follow karo aur Bulk delivery list cross-verified, e-Way Bill copy on dashboard ready rakho.",COMPLIANCE_NOTE
"Bhai, Construction Steel (TMT Bars) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Standard distributor route, local city limits follow karna aur By evening 06:30 PM tak deliver kar dena.",DEADLINE_SET
"Keep 100% dry, double-layer heavy tarpaulin covering mandatory maintain rakhna, checkpost pe OTP Verification on Delivery, e-Way Bill status must be Active check hoga.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Route path: Stick to designated dangerous goods transit pathways.,ROUTE_RESTRICTION
Deadlines: By afternoon 03:00 PM.,DEADLINE_SET
"Refrigerated (Maintain stable -20°C to -15°C) protocol lagao aur factory checkpost pe Bulk delivery list cross-verified, e-Way Bill copy on dashboard clear karwana.",COMPLIANCE_NOTE
Consignment category: Medical Gas Cylinders (Oxygen).,COMPLIANCE_NOTE
"State Highway 11 pathway corridor, avoid central local blockades track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Early morning before 04:00 AM.,DEADLINE_SET
"Take care of Vitrified layout, palletizing tight bracing required.",DEADLINE_SET
Keep NHAI heavy cargo dimension clearance permit active in fleet system handy on dashboard.,HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Frozen Food (Ice Cream Stock).,HANDLING_INSTRUCTION
"Route map setting: Smooth asphalt highway only, skip rough diversion bypass.",ROUTE_RESTRICTION
Strict unloading timing: Within 4 hours express timeline.,DEADLINE_SET
"Setup High Value, Tamper-evident digital seals, fragile handling checks, and checkpost processing ke liye TREM Card (Transport Emergency Card) required, valid PUC on board verified hona chahiye.",DEADLINE_SET
"Bhai, temperature critical hai, continuous monitoring maintain karna.",HANDLING_INSTRUCTION
"Deliver before 9 AM sharp at Apollo Warehouse, NH-48 route hi lena.",ROUTE_RESTRICTION
